Filename,Original,Translate
trad_divina_commedia_inferno_2_2.csv,e disse: - Or ha bisogno il tuo fedele,"chiedendo di lei: ""Ora il vostro fedele"
trad_divina_commedia_inferno_2_2.csv,"di te, e io a te lo raccomando -.","ha bisogno di te e te lo raccomando."""
trad_divina_commedia_inferno_2_2.csv,"Lucia, nimica di ciascun crudele,","Lucia, nemica di ogni crudeltà,"
trad_divina_commedia_inferno_2_2.csv,"si mosse, e venne al loco dov'i' era,","si alzò e si fece strada dove mi trovavo,"
trad_divina_commedia_inferno_2_2.csv,che mi sedea con l'antica Rachele.,seduta accanto alla venerabile Rachel.
trad_divina_commedia_inferno_2_2.csv,"Disse: - Beatrice, loda di Dio vera,","Disse: ""Tu, Beatrice, vera lode di Dio,"
trad_divina_commedia_inferno_2_2.csv,"ché non soccorri quei che t'amò tanto,",perché non hai aiutato colui che ti ama così
trad_divina_commedia_inferno_2_2.csv,ch'uscì per te de la volgare schiera?,Che... per il tuo bene... ha lasciato la folla volgare?
trad_divina_commedia_inferno_2_2.csv,"Non odi tu la pieta del suo pianto,",Non senti l'angoscia nel suo grido?
trad_divina_commedia_inferno_2_2.csv,non vedi tu la morte che 'l combatte,Non vedi la morte contro cui combatte?
trad_divina_commedia_inferno_2_2.csv,su la fiumana ove 'l mar non ha vanto? -.,"su quel fiume spietato come il mare?"""
trad_divina_commedia_inferno_2_2.csv,Al mondo non fur mai persone ratte,Nessuno in questo mondo è mai stato
trad_divina_commedia_inferno_2_2.csv,"a far lor pro o a fuggir lor danno,",così veloce a cercare il suo bene o fuggire il suo male
trad_divina_commedia_inferno_2_2.csv,"com'io, dopo cotai parole fatte,",come io - quando ebbe finito di parlare così-
trad_divina_commedia_inferno_2_2.csv,"venni qua giù del mio beato scanno,","per scendere di sotto, dalla mia stazione benedetta;"
trad_divina_commedia_inferno_2_2.csv,"fidandomi del tuo parlare onesto,","Mi fidavo della tua sincera espressione,"
trad_divina_commedia_inferno_2_2.csv,"ch'onora te e quei ch'udito l'hanno"".","che onora voi e coloro che vi hanno ascoltato."""
trad_divina_commedia_inferno_2_2.csv,"Poscia che m'ebbe ragionato questo,","Quando ebbe finito con le sue parole per me,"
trad_divina_commedia_inferno_2_2.csv,"li occhi lucenti lagrimando volse,","si voltò da parte i suoi occhi scintillanti, lacrimosi,"
trad_divina_commedia_inferno_2_2.csv,per che mi fece del venir più presto.,Il che mi ha fatto solo affrettare ancora di piu'.
trad_divina_commedia_inferno_2_2.csv,E venni a te così com'ella volse:,"E, come lei aveva desiderato, sono venuto da te:"
trad_divina_commedia_inferno_2_2.csv,d'inanzi a quella fiera ti levai,Ti ho strappato dal sentiero della bestia feroce
trad_divina_commedia_inferno_2_2.csv,che del bel monte il corto andar ti tolse.,che ha sbarrato la via piu' breve per salire la bella montagna.
trad_divina_commedia_inferno_2_2.csv,"Dunque: che è? perché, perché restai,","Perche', perche' resisti?"
trad_divina_commedia_inferno_2_2.csv,"perché tanta viltà nel core allette,",Perche' il tuo cuore ospita cosi' tanta codardia?
trad_divina_commedia_inferno_2_2.csv,"perché ardire e franchezza non hai,",Dove sono la tua audacia e la tua apertura
trad_divina_commedia_inferno_2_2.csv,poscia che tai tre donne benedette,finché ci sono tre donne così benedette
trad_divina_commedia_inferno_2_2.csv,"curan di te ne la corte del cielo,",preoccupato per voi all'interno della corte del Cielo
trad_divina_commedia_inferno_2_2.csv,e 'l mio parlar tanto ben ti promette?”.,"e le mie parole ti promettono un bene così grande?"""
trad_divina_commedia_inferno_2_2.csv,Quali fioretti dal notturno gelo,"Come piccoli fiori, che il freddo della notte"
trad_divina_commedia_inferno_2_2.csv,"chinati e chiusi, poi che 'l sol li 'mbianca,","si è piegato e accovacciato, quando il sole bianco colpisce,"
trad_divina_commedia_inferno_2_2.csv,"si drizzan tutti aperti in loro stelo,","crescono dritti e si aprono completamente sui loro gambi,"
trad_divina_commedia_inferno_2_2.csv,"tal mi fec'io di mia virtude stanca,",così anch'io con la mia forza esausta;
trad_divina_commedia_inferno_2_2.csv,"e tanto buono ardire al cor mi corse,",e così caldo audace si è precipitato nel mio cuore
trad_divina_commedia_inferno_2_2.csv,ch'i' cominciai come persona franca:,che io... come uno che e' stato liberato...
trad_divina_commedia_inferno_2_2.csv,“Oh pietosa colei che mi soccorse!,"""Oh, compassionevole, che mi ha aiutato!"
trad_divina_commedia_inferno_2_2.csv,e te cortese ch'ubidisti tosto,"E tu che, cortese, hai obbedito così in fretta"
trad_divina_commedia_inferno_2_2.csv,a le vere parole che ti porse!,le vere parole che aveva rivolto a te!
trad_divina_commedia_inferno_2_2.csv,Tu m'hai con disiderio il cor disposto,"Tu, con le tue parole, hai tanto disposto il mio cuore"
trad_divina_commedia_inferno_2_3.csv,"'Per me si va ne la città dolente,","Attraverso di me la strada verso la città di Suffering,"
trad_divina_commedia_inferno_2_3.csv,"per me si va ne l'etterno dolore,","Attraverso di me la strada per il ritorno eterno,"
trad_divina_commedia_inferno_2_3.csv,per me si va tra la perduta gente.,Attraverso di me il modo in cui corre tra i perduti.
trad_divina_commedia_inferno_2_3.csv,Giustizia mosse il mio alto fattore;,LA GIUSTIZIA HA URGATO IL MIO ALTO ARTIFICO;
trad_divina_commedia_inferno_2_3.csv,"fecemi la divina podestate,","IL MIO MAKER E' DIVINE AUTORITA',"
trad_divina_commedia_inferno_2_3.csv,la somma sapïenza e 'l primo amore.,"Il Wisdom piu' alto, e l'amore primitivo."
trad_divina_commedia_inferno_2_3.csv,Dinanzi a me non fuor cose create,"Prima di me niente, ma cose eterne"
trad_divina_commedia_inferno_2_3.csv,"se non etterne, e io etterno duro.","Ero fatto, e ho finito eternamente."
trad_divina_commedia_inferno_2_3.csv,"Lasciate ogne speranza, voi ch'intrate'.","Abbandonare ogni speranza, che entra qui."
trad_divina_commedia_inferno_2_3.csv,Queste parole di colore oscuro,Queste parole - il loro aspetto era oscuro - ho letto
trad_divina_commedia_inferno_2_3.csv,vid'ïo scritte al sommo d'una porta;,"scritto sopra una porta, e ho detto:"
trad_divina_commedia_inferno_2_3.csv,"per ch'io: “Maestro, il senso lor m'è duro”.","""Maestro, il loro significato è difficile per me."""
trad_divina_commedia_inferno_2_3.csv,"Ed elli a me, come persona accorta:","E a me, come a colui che comprende:"
trad_divina_commedia_inferno_2_3.csv,“Qui si convien lasciare ogne sospetto;,"""Qui bisogna lasciarsi alle spalle ogni esitazione;"
trad_divina_commedia_inferno_2_3.csv,ogne viltà convien che qui sia morta.,qui ogni codardia deve incontrare la sua morte.
trad_divina_commedia_inferno_2_3.csv,Noi siam venuti al loco ov'i' t'ho detto,"Perché siamo arrivati al luogo di cui ho parlato,"
trad_divina_commedia_inferno_2_3.csv,che tu vedrai le genti dolorose,"dove vedrete i miserabili,"
trad_divina_commedia_inferno_2_3.csv,c'hanno perduto il ben de l'intelletto”.,"coloro che hanno perso il bene dell'intelletto."""
trad_divina_commedia_inferno_2_3.csv,E poi che la sua mano a la mia puose,"E quando, con gioia in faccia,"
trad_divina_commedia_inferno_2_3.csv,"con lieto volto, ond'io mi confortai,","la sua mano sulla mia, per consolarmi,"
trad_divina_commedia_inferno_2_3.csv,mi mise dentro a le segrete cose.,mi ha attirato tra le cose nascoste.
trad_divina_commedia_inferno_2_3.csv,"Quivi sospiri, pianti e alti guai","Qui sospira, lamenta e grida forte"
trad_divina_commedia_inferno_2_3.csv,"risonavan per l'aere sanza stelle,","risuonavano attraverso l'aria senza stelle,"
trad_divina_commedia_inferno_2_3.csv,per ch'io al cominciar ne lagrimai.,"così, non appena me ne sono andato, ho pianto."
trad_divina_commedia_inferno_2_3.csv,"Diverse lingue, orribili favelle,","Strane dichiarazioni, orribili dichiarazioni,"
trad_divina_commedia_inferno_2_3.csv,"parole di dolore, accenti d'ira,","accenti di rabbia, parole di sofferenza,"
trad_divina_commedia_inferno_2_3.csv,"voci alte e fioche, e suon di man con elle","e le voci strillano e svengono, e picchiano le mani..."
trad_divina_commedia_inferno_2_3.csv,"facevano un tumulto, il qual s'aggira",tutto è andato per fare un tumulto che vorra'
trad_divina_commedia_inferno_2_3.csv,"sempre in quell'aura sanza tempo tinta,","per sempre attraverso quell'aria torbida e senza tempo,"
trad_divina_commedia_inferno_2_3.csv,come la rena quando turbo spira.,come la sabbia che si strugge quando un vortice vorticoso vortice.
trad_divina_commedia_inferno_2_3.csv,"E io ch'avea d'error la testa cinta,",E la mia testa oppressa dall'orrore disse:
trad_divina_commedia_inferno_2_3.csv,"dissi: “Maestro, che è quel ch'i' odo?","""Maestro, che cosa sento? Chi sono"
trad_divina_commedia_inferno_2_3.csv,e che gent' è che par nel duol sì vinta?”.,"quelle persone così sconfitte dal loro dolore?"""
trad_divina_commedia_inferno_2_3.csv,Ed elli a me: “Questo misero modo,"E lui a me: ""Questo modo miserabile"
trad_divina_commedia_inferno_2_3.csv,tegnon l'anime triste di coloro,è preso dalle anime tristi di quelli
trad_divina_commedia_inferno_2_3.csv,che visser sanza 'nfamia e sanza lodo.,che ha vissuto senza vergogna e senza lode.
trad_divina_commedia_inferno_2_3.csv,Mischiate sono a quel cattivo coro,"Ora si mescolano con gli angeli codardi,"
trad_divina_commedia_inferno_2_3.csv,de li angeli che non furon ribelli,la compagnia di coloro che non erano ribelli
trad_divina_commedia_inferno_2_3.csv,"né fur fedeli a Dio, ma per sé fuoro.","né fedeli al loro Dio, ma separati."
trad_divina_commedia_inferno_2_3.csv,"Caccianli i ciel per non esser men belli,","I cieli, perché la loro bellezza non si riduca,"
trad_divina_commedia_inferno_2_3.csv,"né lo profondo inferno li riceve,",li hanno scacciati e l'Inferno non li accoglierà.
trad_divina_commedia_inferno_2_3.csv,ch'alcuna gloria i rei avrebber d'elli”.,"anche gli empi non possono gloriarsi di loro."""
trad_divina_commedia_inferno_2_3.csv,"E io: “Maestro, che è tanto greve","E io: ""Che cos'è, padrone, che opprime"
trad_divina_commedia_inferno_2_3.csv,a lor che lamentar li fa sì forte?”.,"queste anime, costringendole a lamentarsi così forte?"""
trad_divina_commedia_inferno_2_3.csv,Rispuose: “Dicerolti molto breve.,"Rispose: ""Te lo dirò in poche parole."
trad_divina_commedia_inferno_2_3.csv,"Questi non hanno speranza di morte,","Coloro che sono qui non possono porre alcuna speranza nella morte,"
trad_divina_commedia_inferno_2_3.csv,"e la lor cieca vita è tanto bassa,",e la loro vita cieca è così aberrante che
trad_divina_commedia_inferno_2_3.csv,che 'nvidïosi son d'ogne altra sorte.,sono invidiosi di ogni altro destino.
trad_divina_commedia_inferno_2_3.csv,Fama di loro il mondo esser non lassa;,Il mondo non lascera' che la loro fama perseveri.
trad_divina_commedia_inferno_2_3.csv,misericordia e giustizia li sdegna:,sia la giustizia che la compassione devono disdegnarli;
trad_divina_commedia_inferno_2_3.csv,"non ragioniam di lor, ma guarda e passa”.","Non parliamo di loro, ma guardiamo e passiamo."""
trad_divina_commedia_inferno_2_3.csv,"E io, che riguardai, vidi una 'nsegna","E io, guardando più da vicino, ho visto uno striscione"
trad_divina_commedia_inferno_2_3.csv,"che girando correva tanto ratta,","che, mentre si muoveva, correva su-così veloce"
trad_divina_commedia_inferno_2_3.csv,che d'ogne posa mi parea indegna;,che ogni tregua sembrava inadatta.
trad_divina_commedia_inferno_2_3.csv,e dietro le venìa sì lunga tratta,Dietro quel banner c'era un file così lungo
trad_divina_commedia_inferno_2_3.csv,"di gente, ch'i' non averei creduto",di persone - non avrei mai dovuto credere
trad_divina_commedia_inferno_2_3.csv,che morte tanta n'avesse disfatta.,che la morte avrebbe potuto liberarsi di tante anime.
trad_divina_commedia_inferno_2_3.csv,"Poscia ch'io v'ebbi alcun riconosciuto,","Dopo che ne avevo identificati alcuni,"
trad_divina_commedia_inferno_2_3.csv,vidi e conobbi l'ombra di colui,Ho visto e riconosciuto l'ombra di lui
trad_divina_commedia_inferno_2_3.csv,che fece per viltade il gran rifiuto.,"che ha fatto, per vigliaccheria, il grande rifiuto."
trad_divina_commedia_inferno_2_3.csv,Incontanente intesi e certo fui,Subito capii con certezza:
trad_divina_commedia_inferno_2_3.csv,"che questa era la setta d'i cattivi,","questa compagnia conteneva il codardo,"
trad_divina_commedia_inferno_2_3.csv,a Dio spiacenti e a' nemici sui.,odioso verso Dio e verso i Suoi nemici.
trad_divina_commedia_inferno_2_3.csv,"Questi sciaurati, che mai non fur vivi,","Questi miserabili, che non sono mai stati vivi,"
trad_divina_commedia_inferno_2_3.csv,erano ignudi e stimolati molto,"è andato nudo e sono stati punti di nuovo, di nuovo"
trad_divina_commedia_inferno_2_3.csv,da mosconi e da vespe ch'eran ivi.,dalle mosche e dalle vespe che le circondavano.
trad_divina_commedia_inferno_2_3.csv,"Elle rigavan lor di sangue il volto,","Gli insetti striacavano i loro volti con il loro sangue,"
trad_divina_commedia_inferno_2_3.csv,"che, mischiato di lagrime, a' lor piedi","che, mescolato con le loro lacrime, cadde ai loro piedi,"
trad_divina_commedia_inferno_2_3.csv,da fastidiosi vermi era ricolto.,dove è stato raccolto da vermi disgustosi.
trad_divina_commedia_inferno_2_3.csv,"E poi ch'a riguardar oltre mi diedi,","E poi, guardando oltre, ho potuto vedere"
trad_divina_commedia_inferno_2_3.csv,vidi genti a la riva d'un gran fiume;,una folla lungo la riva di un grande fiume;
trad_divina_commedia_inferno_2_3.csv,"per ch'io dissi: “Maestro, or mi concedi","in cui ho detto: ""Lasciatemi ora di sapere"
trad_divina_commedia_inferno_2_3.csv,"ch'i' sappia quali sono, e qual costume",chi sono queste persone-maestro-e che legge
trad_divina_commedia_inferno_2_3.csv,"le fa di trapassar parer sì pronte,","li ha fatti sembrare così ansiosi per la traversata,"
trad_divina_commedia_inferno_2_3.csv,com'i' discerno per lo fioco lume”.,"come posso vedere nonostante la debole luce."""
trad_divina_commedia_inferno_2_3.csv,Ed elli a me: “Le cose ti fier conte,"E lui a me: ""Quando ci siamo fermati"
trad_divina_commedia_inferno_2_3.csv,quando noi fermerem li nostri passi,"la costa malinconica di Acheron,"
trad_divina_commedia_inferno_2_3.csv,su la trista riviera d'Acheronte”.,"allora tutte queste cose saranno chiare per voi."""
trad_divina_commedia_inferno_2_3.csv,"Allor con li occhi vergognosi e bassi,","A quel punto, con gli occhi vergognati, umiliati e timorosi"
trad_divina_commedia_inferno_2_3.csv,"temendo no 'l mio dir li fosse grave,","che quello che ho detto gli aveva offesa,"
trad_divina_commedia_inferno_2_3.csv,infino al fiume del parlar mi trassi.,Non ho parlato finche' non abbiamo raggiunto il fiume.
trad_divina_commedia_inferno_2_3.csv,Ed ecco verso noi venir per nave,"E qui, avanzando verso di noi, in una barca,"
trad_divina_commedia_inferno_2_3.csv,"un vecchio, bianco per antico pelo,",un uomo invecchiato-i suoi capelli erano bianchi con anni--
trad_divina_commedia_inferno_2_3.csv,"gridando: “Guai a voi, anime prave!","gridava: ""Guai a voi, anime corrotte!"
trad_divina_commedia_inferno_2_3.csv,Non isperate mai veder lo cielo:,Dimentica la tua speranza di vedere il Cielo:
trad_divina_commedia_inferno_2_3.csv,i' vegno per menarvi a l'altra riva,"Vengo per condurvi all'altra riva,"
trad_divina_commedia_inferno_2_3.csv,"ne le tenebre etterne, in caldo e 'n gelo.","al buio eterno, al fuoco e al gelo."
trad_divina_commedia_inferno_2_3.csv,"E tu che se' costì, anima viva,","E ti avvicini lì, anima viva,"
trad_divina_commedia_inferno_2_3.csv,pàrtiti da cotesti che son morti”.,"Stai ben lontano da questi, sono i morti."""
trad_divina_commedia_inferno_2_3.csv,"Ma poi che vide ch'io non mi partiva,",Ma quando ha visto che non ho fatto nessuna mossa...
trad_divina_commedia_inferno_2_3.csv,"disse: “Per altra via, per altri porti","disse: ""Un'altra via e altri porti,"
trad_divina_commedia_inferno_2_3.csv,"verrai a piaggia, non qui, per passare:",non qui... ti porterà il passaggio verso la tua riva:
trad_divina_commedia_inferno_2_3.csv,più lieve legno convien che ti porti”.,"un'astronave più leggera dovrà trasportarti."""
trad_divina_commedia_inferno_2_3.csv,"E 'l duca lui: “Caron, non ti crucciare:","La mia guida allora: ""Charon, non tormentarti:"
trad_divina_commedia_inferno_2_3.csv,vuolsi così colà dove si puote,"il nostro passaggio è stato voluto sopra, dove uno"
trad_divina_commedia_inferno_2_3.csv,"ciò che si vuole, e più non dimandare”.","può fare quello che ha voluto e non chiedere di più."""
trad_divina_commedia_inferno_2_3.csv,Quinci fuor quete le lanose gote,Ora il silenzio è caduto sulle guance di lana
trad_divina_commedia_inferno_2_3.csv,"al nocchier de la livida palude,","di Caronte, pilota della palude livida,"
