Filename,Original,Translate
trad_divina_commedia_paradiso_1_2.csv,Da questa instanza può deliberarti,Da questo esperimento di risposta ti libererà
trad_divina_commedia_paradiso_1_2.csv,"esperïenza, se già mai la provi,","Se ci provi, il che non sara'..."
trad_divina_commedia_paradiso_1_2.csv,ch'esser suol fonte ai rivi di vostr'arti.,La fontana dei fiumi delle tue arti.
trad_divina_commedia_paradiso_1_2.csv,Tre specchi prenderai; e i due rimovi,Prenderai tre specchi e due ti toglierai
trad_divina_commedia_paradiso_1_2.csv,"da te d'un modo, e l'altro, più rimosso,","Come da te, l'altro più remoto"
trad_divina_commedia_paradiso_1_2.csv,tr'ambo li primi li occhi tuoi ritrovi.,Tra i primi due si incontreranno i tuoi occhi.
trad_divina_commedia_paradiso_1_2.csv,"Rivolto ad essi, fa che dopo il dosso","Voltati verso questi, fai che alle tue spalle"
trad_divina_commedia_paradiso_1_2.csv,ti stea un lume che i tre specchi accenda,"Essere posto una luce, illuminando i tre specchi"
trad_divina_commedia_paradiso_1_2.csv,e torni a te da tutti ripercosso.,E tornare a te da tutti riflessa.
trad_divina_commedia_paradiso_1_2.csv,Ben che nel quanto tanto non si stenda,Anche se nella sua quantità non essere così ampia
trad_divina_commedia_paradiso_1_2.csv,"la vista più lontana, lì vedrai","L'immagine più remota, là vedrai"
trad_divina_commedia_paradiso_1_2.csv,come convien ch'igualmente risplenda.,Come perforce è altrettanto risplendente.
trad_divina_commedia_paradiso_1_2.csv,"Or, come ai colpi de li caldi rai","Ora, come sotto i tocchi di raggi caldi"
trad_divina_commedia_paradiso_1_2.csv,de la neve riman nudo il suggetto,Nudo il soggetto dei resti di neve
trad_divina_commedia_paradiso_1_2.csv,"e dal colore e dal freddo primai,","Sia del suo colore antico che del suo freddo,"
trad_divina_commedia_paradiso_1_2.csv,così rimaso te ne l'intelletto,"rimanendo così nel tuo intelletto,"
trad_divina_commedia_paradiso_1_2.csv,"voglio informar di luce sì vivace,","Informerò con una luce così viva,"
trad_divina_commedia_paradiso_1_2.csv,che ti tremolerà nel suo aspetto.,che tremerà nel suo aspetto verso di te.
trad_divina_commedia_paradiso_1_2.csv,Dentro dal ciel de la divina pace,Nel cielo del riposo divino
trad_divina_commedia_paradiso_1_2.csv,si gira un corpo ne la cui virtute,"Rivolge un corpo, nella cui virtù è"
trad_divina_commedia_paradiso_1_2.csv,l'esser di tutto suo contento giace.,L'essere di qualsiasi cosa contenga.
trad_divina_commedia_paradiso_1_2.csv,"Lo ciel seguente, c'ha tante vedute,","Il cielo seguente, che ha così tanti occhi,"
trad_divina_commedia_paradiso_1_2.csv,"quell'esser parte per diverse essenze,","Divide questo essere da essenze diverse,"
trad_divina_commedia_paradiso_1_2.csv,da lui distratte e da lui contenute.,"Distinto da esso, e da esso contenuto."
trad_divina_commedia_paradiso_1_2.csv,Li altri giron per varie differenze,"Le altre sfere, per varie differenze,"
trad_divina_commedia_paradiso_1_2.csv,le distinzion che dentro da sé hanno,Tutte le distinzioni che hanno dentro di loro
trad_divina_commedia_paradiso_1_2.csv,dispongono a lor fini e lor semenze.,Disfateli fino alle loro estremità e ai loro effetti.
trad_divina_commedia_paradiso_1_2.csv,"Questi organi del mondo così vanno,","Così procedono questi organi del mondo,"
trad_divina_commedia_paradiso_1_2.csv,"come tu vedi omai, di grado in grado,","Come tu percepisci ora, di grado in grado;"
trad_divina_commedia_paradiso_1_2.csv,che di sù prendono e di sotto fanno.,"Da sopra prendono, e agiscono sotto."
trad_divina_commedia_paradiso_1_2.csv,Riguarda bene omai sì com'io vado,"Osservami bene, come attraverso questo posto vengo"
trad_divina_commedia_paradiso_1_2.csv,"per questo loco al vero che disiri,","Alla verità che desideri,"
trad_divina_commedia_paradiso_1_2.csv,sì che poi sappi sol tener lo guado.,Tu puoi solo sapere come tenere il guado
trad_divina_commedia_paradiso_1_2.csv,"Lo moto e la virtù d'i santi giri,","Il potere e il moto delle sfere sante,"
trad_divina_commedia_paradiso_1_2.csv,"come dal fabbro l'arte del martello,","Come dall'artigiano il mestiere del martello,"
trad_divina_commedia_paradiso_1_2.csv,da' beati motor convien che spiri;,Forte dai motori benedetti deve procedere.
trad_divina_commedia_paradiso_1_2.csv,"e 'l ciel cui tanti lumi fanno bello,","Il cielo, che illumina così tanto rende bello,"
trad_divina_commedia_paradiso_1_2.csv,de la mente profonda che lui volve,"Dall'Intelligenza profonda, che la trasforma,"
trad_divina_commedia_paradiso_1_2.csv,prende l'image e fassene suggello.,L'immagine prende e ne fa un sigillo.
trad_divina_commedia_paradiso_1_2.csv,E come l'alma dentro a vostra polve,E come l'anima nella tua polvere
trad_divina_commedia_paradiso_1_2.csv,per differenti membra e conformate,Attraverso membri diversi e alloggiati
trad_divina_commedia_paradiso_1_2.csv,"a diverse potenze si risolve,","Alle facoltà diverse si espande,"
trad_divina_commedia_paradiso_1_2.csv,così l'intelligenza sua bontate,Così anche questa Intelligenza si diffonde
trad_divina_commedia_paradiso_1_2.csv,"multiplicata per le stelle spiega,",La sua virtù si è moltiplicata tra le stelle.
trad_divina_commedia_paradiso_1_2.csv,girando sé sovra sua unitate.,Se stesso che ruota sulla sua unità.
trad_divina_commedia_paradiso_1_2.csv,Virtù diversa fa diversa lega,Virtù diverse doth un legage diverso
trad_divina_commedia_paradiso_1_2.csv,"col prezïoso corpo ch'ella avviva,","Rendere con il prezioso corpo che accelera,"
trad_divina_commedia_paradiso_1_2.csv,"nel qual, sì come vita in voi, si lega.","In cui, come vita in te, si combina."
trad_divina_commedia_paradiso_1_2.csv,"Per la natura lieta onde deriva,","Dalla natura gioiosa da cui deriva,"
trad_divina_commedia_paradiso_1_3.csv,"Quel sol che pria d'amor mi scaldò 'l petto,","Quel Sole, che erst con amore il mio seno riscaldato,"
trad_divina_commedia_paradiso_1_3.csv,"di bella verità m'avea scoverto,","Di bella verità mi aveva scoperto,"
trad_divina_commedia_paradiso_1_3.csv,"provando e riprovando, il dolce aspetto;","Provando e riprovando, l'aspetto dolce."
trad_divina_commedia_paradiso_1_3.csv,"e io, per confessar corretto e certo","E, che potrei confessare me stesso convinto"
trad_divina_commedia_paradiso_1_3.csv,"me stesso, tanto quanto si convenne","E fiducioso, per quanto fosse adatto,"
trad_divina_commedia_paradiso_1_3.csv,leva' il capo a proferer più erto;,Ho alzato la testa per parlare.
trad_divina_commedia_paradiso_1_3.csv,ma visïone apparve che ritenne,Ma apparve una visione che mi ritirò
trad_divina_commedia_paradiso_1_3.csv,"a sé me tanto stretto, per vedersi,","Così vicino ad esso, per essere visto,"
trad_divina_commedia_paradiso_1_3.csv,che di mia confession non mi sovvenne.,Che la mia confessione non mi ricordavo.
trad_divina_commedia_paradiso_1_3.csv,"Quali per vetri trasparenti e tersi,","come il vetro lucido e trasparente,"
trad_divina_commedia_paradiso_1_3.csv,"o ver per acque nitide e tranquille,","O acque cristalline e indisturbate,"
trad_divina_commedia_paradiso_1_3.csv,"non sì profonde che i fondi sien persi,","Ma non così profondo come che il loro letto sia perso,"
trad_divina_commedia_paradiso_1_3.csv,tornan d'i nostri visi le postille,Torna di nuovo i contorni dei nostri volti
trad_divina_commedia_paradiso_1_3.csv,"debili sì, che perla in bianca fronte","Così debole, che una perla sulla fronte bianca"
trad_divina_commedia_paradiso_1_3.csv,non vien men forte a le nostre pupille;,non viene meno rapidamente ai nostri occhi;
trad_divina_commedia_paradiso_1_3.csv,tali vid'io più facce a parlar pronte;,"Questi vidi che molti volti mi spingevano a parlare,"
trad_divina_commedia_paradiso_1_3.csv,per ch'io dentro a l'error contrario corsi,Cosi' ho sbagliato di fronte.
trad_divina_commedia_paradiso_1_3.csv,a quel ch'accese amor tra l'omo e 'l fonte.,A quello che ha acceso l'amore tra uomo e fontana.
trad_divina_commedia_paradiso_1_3.csv,"Sùbito sì com'io di lor m'accorsi,","Appena ne sono venuto a conoscenza,"
trad_divina_commedia_paradiso_1_3.csv,"quelle stimando specchiati sembianti,","Li stima come sembianze specchiate,"
trad_divina_commedia_paradiso_1_3.csv,"per veder di cui fosser, li occhi torsi;","Per vedere chi erano, i miei occhi mi voltai,"
trad_divina_commedia_paradiso_1_3.csv,"e nulla vidi, e ritorsili avanti","E nulla vide, e ancora una volta li voltò avanti"
trad_divina_commedia_paradiso_1_3.csv,"dritti nel lume de la dolce guida,","Dirigetevi verso la luce della mia dolce Guida,"
trad_divina_commedia_paradiso_1_3.csv,"che, sorridendo, ardea ne li occhi santi.",Che sorrideva acceso nei suoi occhi santi.
trad_divina_commedia_paradiso_1_3.csv,"“Non ti maravigliar perch'io sorrida”,","""Non meravigliarti,"" mi disse, ""perché"
trad_divina_commedia_paradiso_1_3.csv,"mi disse, “appresso il tuo püeril coto,","Sorrido a questa tua puerile presuntuosa,"
trad_divina_commedia_paradiso_1_3.csv,"poi sopra 'l vero ancor lo piè non fida,","Dal momento che sulla verità non si fida ancora del suo piede,"
trad_divina_commedia_paradiso_1_3.csv,"ma te rivolve, come suole, a vòto:","Ma ti trasforma, come non e', nel vuoto."
trad_divina_commedia_paradiso_1_3.csv,"vere sustanze son ciò che tu vedi,","Le sostanze vere sono quelle che tu vedi,"
trad_divina_commedia_paradiso_1_3.csv,qui rilegate per manco di voto.,Qui relegare per rottura di qualche voto.
trad_divina_commedia_paradiso_1_3.csv,Però parla con esse e odi e credi;,"Parla con loro, ascolta e credi."
trad_divina_commedia_paradiso_1_3.csv,ché la verace luce che le appaga,"per la vera luce, che dà loro la pace,"
trad_divina_commedia_paradiso_1_3.csv,da sé non lascia lor torcer li piedi”.,"Permette loro di non voltare le spalle."""
trad_divina_commedia_paradiso_1_3.csv,E io a l'ombra che parea più vaga,E io all'ombra che sembrava più desiderabile
trad_divina_commedia_paradiso_1_3.csv,"di ragionar, drizza'mi, e cominciai,","Per parlare mi ha diretto, e ho cominciato,"
trad_divina_commedia_paradiso_1_3.csv,quasi com'uom cui troppa voglia smaga:,Come uno che sbigottisce l'avidità troppo grande:
trad_divina_commedia_paradiso_1_3.csv,"“O ben creato spirito, che a' rai","""O spirito ben creato, che nei raggi"
trad_divina_commedia_paradiso_1_3.csv,di vita etterna la dolcezza senti,Di vita eterna dost il gusto dolcezza
trad_divina_commedia_paradiso_1_3.csv,"che, non gustata, non s'intende mai,","Che essere senza gusto ne'er è compreso,"
trad_divina_commedia_paradiso_1_3.csv,grazïoso mi fia se mi contenti,"Grata sarà per me, se tu mi contenti"
trad_divina_commedia_paradiso_1_3.csv,del nome tuo e de la vostra sorte”.,"Sia con il tuo nome che con il tuo destino."""
trad_divina_commedia_paradiso_1_3.csv,"Ond'ella, pronta e con occhi ridenti:",Dove lei prontamente e con gli occhi ridenti:
trad_divina_commedia_paradiso_1_3.csv,“La nostra carità non serra porte,"""La nostra carità non chiude mai le porte"
trad_divina_commedia_paradiso_1_3.csv,"a giusta voglia, se non come quella","Contro un desiderio giusto, tranne che come uno"
trad_divina_commedia_paradiso_1_3.csv,che vuol simile a sé tutta sua corte.,Chi vuole che tutta la sua corte sia come se stessa.
trad_divina_commedia_paradiso_1_3.csv,I' fui nel mondo vergine sorella;,Ero una sorella vergine nel mondo;
trad_divina_commedia_paradiso_1_3.csv,"e se la mente tua ben sé riguarda,","E se la tua mente mi contempla bene,"
trad_divina_commedia_paradiso_1_3.csv,"non mi ti celerà l'esser più bella,","Il più giusto non mi nasconderà da te,"
trad_divina_commedia_paradiso_1_3.csv,"ma riconoscerai ch'i' son Piccarda,","Ma tu riconoscerai che io sono Piccarda,"
trad_divina_commedia_paradiso_1_3.csv,"che, posta qui con questi altri beati,","Che, di stanza qui tra queste altre benedette,"
trad_divina_commedia_paradiso_1_3.csv,beata sono in la spera più tarda.,Io sono benedetto nella sfera più lenta.
trad_divina_commedia_paradiso_1_3.csv,"Li nostri affetti, che solo infiammati","Tutti i nostri affetti, che solo infiammati"
trad_divina_commedia_paradiso_1_3.csv,"son nel piacer de lo Spirito Santo,","Sono nel piacere dello Spirito Santo,"
trad_divina_commedia_paradiso_1_3.csv,letizian del suo ordine formati.,Rallegratevi di essere del suo ordine formato;
trad_divina_commedia_paradiso_1_3.csv,"E questa sorte che par giù cotanto,","E questa assegnazione, che appare così bassa,"
trad_divina_commedia_paradiso_1_3.csv,"però n'è data, perché fuor negletti","Per questo ci è stato dato, perché i nostri voti"
trad_divina_commedia_paradiso_1_3.csv,"li nostri voti, e vòti in alcun canto”.","Sono stati trascurati e in qualche parte nulli."""
trad_divina_commedia_paradiso_1_3.csv,Ond'io a lei: “Ne' mirabili aspetti,"Da dove io a lei: ""Nei tuoi aspetti miracolosi"
trad_divina_commedia_paradiso_1_3.csv,vostri risplende non so che divino,"Là risplende non so che cosa del divino,"
trad_divina_commedia_paradiso_1_3.csv,che vi trasmuta da' primi concetti:,Che ti trasforma dalle nostre prime concezioni.
trad_divina_commedia_paradiso_1_3.csv,però non fui a rimembrar festino;,"Per questo non sono stato rapido nel mio ricordo,"
trad_divina_commedia_paradiso_1_3.csv,"ma or m'aiuta ciò che tu mi dici,","Ma quello che mi dici ora mi aiuta così,"
trad_divina_commedia_paradiso_1_3.csv,sì che raffigurar m'è più latino.,Che il rifiguro sia piu' facile per me.
trad_divina_commedia_paradiso_1_3.csv,"Ma dimmi: voi che siete qui felici,","Ma ditemi, voi che in questo luogo siete felici,"
trad_divina_commedia_paradiso_1_3.csv,disiderate voi più alto loco,"Siete desiderosi di un luogo più alto,"
trad_divina_commedia_paradiso_1_3.csv,per più vedere e per più farvi amici?”.,"Per vedere di più o per farsi più amici?"""
trad_divina_commedia_paradiso_1_3.csv,Con quelle altr'ombre pria sorrise un poco;,Prima con quelle altre sfumature sorrise un po';
trad_divina_commedia_paradiso_1_3.csv,"da indi mi rispuose tanto lieta,",Poi mi rispose così piena di gioia:
trad_divina_commedia_paradiso_1_3.csv,ch'arder parea d'amor nel primo foco:,Sembrava bruciare nel primo fuoco d'amore:
trad_divina_commedia_paradiso_1_3.csv,"“Frate, la nostra volontà quïeta","""Fratello, la nostra volontà è calmata dalla virtù"
trad_divina_commedia_paradiso_1_3.csv,"virtù di carità, che fa volerne","Di carità, che ci fa desiderare da soli"
trad_divina_commedia_paradiso_1_3.csv,"sol quel ch'avemo, e d'altro non ci asseta.","Per quello che abbiamo, né ci dà sete di più."
trad_divina_commedia_paradiso_1_3.csv,"Se disïassimo esser più superne,","Se per essere più esaltati aspiravamo,"
trad_divina_commedia_paradiso_1_3.csv,foran discordi li nostri disiri,Le nostre aspirazioni sarebbero discordanti.
trad_divina_commedia_paradiso_1_3.csv,dal voler di colui che qui ne cerne;,"Alla volontà di Colui che qui ci seduce,"
trad_divina_commedia_paradiso_1_3.csv,"che vedrai non capere in questi giri,","che vedrai non trova posto in questi circoli,"
trad_divina_commedia_paradiso_1_3.csv,"s'essere in carità è qui necesse,","Se essere in carità è necessario qui,"
trad_divina_commedia_paradiso_1_3.csv,e se la sua natura ben rimiri.,"E se tu guardi bene nella sua natura,"
trad_divina_commedia_paradiso_1_3.csv,Anzi è formale ad esto beato,"No, e' essenziale per questa brutta esistenza."
trad_divina_commedia_paradiso_1_3.csv,"tenersi dentro a la divina voglia,","Per mantenersi dentro la volontà divina,"
trad_divina_commedia_paradiso_1_3.csv,per ch'una fansi nostre voglie stesse;,dove i nostri stessi desideri sono fatti uno;
trad_divina_commedia_paradiso_1_3.csv,"sì che, come noi sem di soglia in soglia","In modo che, come siamo stazione sopra stazione"
trad_divina_commedia_paradiso_1_3.csv,"per questo regno, a tutto il regno piace","In tutto questo regno, a tutto il regno è gradito,"
trad_divina_commedia_paradiso_1_3.csv,com'a lo re che 'n suo voler ne 'nvoglia.,"Quanto al Re, che fa della sua volontà la nostra volontà."
trad_divina_commedia_paradiso_1_3.csv,E 'n la sua volontade è nostra pace:,E la sua volontà è la nostra pace; questo è il mare
trad_divina_commedia_paradiso_1_3.csv,ell'è quel mare al qual tutto si move,Al quale si va avanti qualsiasi cosa
trad_divina_commedia_paradiso_1_3.csv,ciò ch'ella crïa o che natura face”.,"Essa crea, e tutto ciò che la natura fa."""
trad_divina_commedia_paradiso_1_3.csv,Chiaro mi fu allor come ogne dove,Poi mi è stato chiaro come ovunque
trad_divina_commedia_paradiso_1_3.csv,"in cielo è paradiso, etsi  la grazia","In cielo è il Paradiso, anche se la grazia"
trad_divina_commedia_paradiso_1_3.csv,del sommo ben d'un modo non vi piove.,Di buon supremo là pioggia non in una sola misura.
trad_divina_commedia_paradiso_1_3.csv,"Ma sì com'elli avvien, s'un cibo sazia","Ma come succede, se un solo cibo sazia,"
trad_divina_commedia_paradiso_1_3.csv,"e d'un altro rimane ancor la gola,","E per un altro rimane ancora il desiderio,"
trad_divina_commedia_paradiso_1_3.csv,"che quel si chere e di quel si ringrazia,","Chiediamo questo, e questo declino con grazie,"
trad_divina_commedia_paradiso_1_3.csv,"così fec'io con atto e con parola,","E' così che ho fatto io; con gesto e con parola,"
